s_m,x_m,y_m,z_m,heading_rad,curvature_radpm,slope_pct
4904.0,-563.9996607827949,-612.4289722384575,0.0,-3.762964666988801,0.0034029508182866442,0.0
4905.0,-564.8174860104097,-611.8455261470172,0.0,-3.7594982810843574,0.003528015994871466,0.0
4906.0,-565.637763601843,-611.2646875156709,0.0,-3.755906975063507,0.003652663957164348,0.0
4907.0,-566.4605794054335,-610.6865535616332,0.0,-3.7521911772777625,0.0037768656756327654,0.0
4908.0,-567.2860192695197,-610.1112215021193,0.0,-3.74835134580614,0.0039005906121006685,0.0
4909.0,-568.1141690424397,-609.5387885543439,0.0,-3.744387969983841,0.00402129796443191,0.0
4910.0,-568.9451145725324,-608.9693519355219,0.0,-3.740301571952237,0.004121362953449336,0.0
4911.0,-569.7789417081361,-608.4030088628684,0.0,-3.736092708226906,0.00416923698869777,0.0
4912.0,-570.6157362975894,-607.839856553598,0.0,-3.7317619712768426,0.004144666581108426,0.0
4913.0,-571.4555841892305,-607.2799922249259,0.0,-3.727345113368975,0.004043988049699695,0.0
4914.0,-572.2985218034008,-606.7234607689387,0.0,-3.723053957624004,0.003867476680770222,0.0
4915.0,-573.144337156666,-606.1700441142216,0.0,-3.71911924761813,0.003615392670866635,0.0
4916.0,-573.9927404011754,-605.6194417610641,0.0,-3.715594736036333,0.003290486814689559,0.0
4917.0,-574.8434416617739,-605.0713531808514,0.0,-3.712478973203949,0.0029105728211622816,0.0
4918.0,-575.6961510633062,-604.5254778449679,0.0,-3.709770633444411,0.002507366026479924,0.0
4919.0,-576.5505787306167,-603.9815152247983,0.0,-3.707468548667205,0.0021012636265991254,0.0
4920.0,-577.4064347885502,-603.4391647917276,0.0,-3.7055717205729586,0.0016960493743729862,0.0
4921.0,-578.2634293619514,-602.8981260171402,0.0,-3.704079330923748,0.001291544076930075,0.0
4922.0,-579.1212725756648,-602.3580983724208,0.0,-3.702990749947667,0.0008875595575829856,0.0
4923.0,-579.9796745545351,-601.8187813289544,0.0,-3.7023055429344085,0.00048390185125226,0.0
4924.0,-580.8383454234073,-601.2798743581254,0.0,-3.7020234750646517,8.037297889261299e-05,0.0
4925.0,-581.6969953071256,-600.7410769313188,0.0,-3.702144514506687,-0.0003232273030094403,0.0
4926.0,-582.5553343305347,-600.2020885199192,0.0,-3.702668833798767,-0.0007270997650606109,0.0
4927.0,-583.4130726184795,-599.6626085953114,0.0,-3.703596809523865,-0.0011314439667418075,0.0
4928.0,-584.2699202958046,-599.1223366288799,0.0,-3.704929020268345,-0.0015364565044257029,0.0
4929.0,-585.1255874873546,-598.5809720920097,0.0,-3.706666242845202,-0.0019423292326814499,0.0
4930.0,-585.9797843179741,-598.0382144560854,0.0,-3.708809446747722,-0.0023492474460661745,0.0
4931.0,-586.832220912508,-597.4937631924914,0.0,-3.7113597867857235,-0.002757388009219002,0.0
4932.0,-587.6826073958007,-596.9473177726129,0.0,-3.714318593847575,-0.0031669174235172837,0.0
4933.0,-588.5306538926969,-596.3985776678344,0.0,-3.7176873637154193,-0.0035779898193517247,0.0
4934.0,-589.3760705280414,-595.8472423495407,0.0,-3.721467743852139,-0.003990744864300273,0.0
4935.0,-590.2185674266789,-595.2930112891164,0.0,-3.725661518069137,-0.00440530557849006,0.0
4936.0,-591.0578547134537,-594.7355839579462,0.0,-3.730270588973652,-0.004821776050170946,0.0
4937.0,-591.8936425132108,-594.174659827415,0.0,-3.735296958090196,-0.005240239046639981,0.0
4938.0,-592.7256409507947,-593.6099383689074,0.0,-3.7407427035434533,-0.005660753517771574,0.0
4939.0,-593.5535601510503,-593.0411190538081,0.0,-3.746609955188706,-0.006083351992226506,0.0
4940.0,-594.3771102388218,-592.4679013535018,0.0,-3.7529008670766815,-0.006508037869751769,0.0
4941.0,-595.1960013389545,-591.8899847393733,0.0,-3.7596175871438366,-0.00693478261664796,0.0
